CREATED AT 2026/06/30 00:37:27 FOR 2026/06/30
Delivery Hour,Interval,Pricing Location,LMP,Energy Loss Price,Energy Congestion Price
1,4,CHATHAM-LT.LINDE_DRA,34.21,-0.65,0.00
1,5,CHATHAM-LT.LINDE_DRA,33.64,-0.64,0.00
1,6,CHATHAM-LT.LINDE_DRA,34.13,-0.65,0.00
1,7,CHATHAM-LT.LINDE_DRA,35.63,-0.68,0.00
1,8,CHATHAM-LT.LINDE_DRA,35.33,-0.67,0.00
1,9,CHATHAM-LT.LINDE_DRA,35.63,-0.68,0.00
1,1,CHATHAM-LT.NRGCS_DRA,36.70,-0.70,0.00
1,2,CHATHAM-LT.NRGCS_DRA,36.25,-0.69,0.00
1,3,CHATHAM-LT.NRGCS_DRA,34.40,-0.65,0.00
1,4,CHATHAM-LT.NRGCS_DRA,34.21,-0.65,0.00
1,5,CHATHAM-LT.NRGCS_DRA,33.64,-0.64,0.00
1,6,CHATHAM-LT.NRGCS_DRA,34.13,-0.65,0.00
1,7,CHATHAM-LT.NRGCS_DRA,35.63,-0.68,0.00
1,8,CHATHAM-LT.NRGCS_DRA,35.33,-0.67,0.00
1,9,CHATHAM-LT.NRGCS_DRA,35.63,-0.68,0.00
1,1,CHATHAM-LT.NRSTORCI_DRA,36.70,-0.70,0.00
1,2,CHATHAM-LT.NRSTORCI_DRA,36.25,-0.69,0.00
1,3,CHATHAM-LT.NRSTORCI_DRA,34.40,-0.65,0.00
1,4,CHATHAM-LT.NRSTORCI_DRA,34.21,-0.65,0.00
1,5,CHATHAM-LT.NRSTORCI_DRA,33.64,-0.64,0.00
1,6,CHATHAM-LT.NRSTORCI_DRA,34.13,-0.65,0.00
1,7,CHATHAM-LT.NRSTORCI_DRA,35.63,-0.68,0.00
1,8,CHATHAM-LT.NRSTORCI_DRA,35.33,-0.67,0.00
1,9,CHATHAM-LT.NRSTORCI_DRA,35.63,-0.68,0.00
1,1,CHATHAM-LT.RODANBTM_DRA,36.70,-0.70,0.00
1,2,CHATHAM-LT.RODANBTM_DRA,36.25,-0.69,0.00
1,3,CHATHAM-LT.RODANBTM_DRA,34.40,-0.65,0.00
1,4,CHATHAM-LT.RODANBTM_DRA,34.21,-0.65,0.00
1,5,CHATHAM-LT.RODANBTM_DRA,33.64,-0.64,0.00
1,6,CHATHAM-LT.RODANBTM_DRA,34.13,-0.65,0.00
1,7,CHATHAM-LT.RODANBTM_DRA,35.63,-0.68,0.00
1,8,CHATHAM-LT.RODANBTM_DRA,35.33,-0.67,0.00
1,9,CHATHAM-LT.RODANBTM_DRA,35.63,-0.68,0.00
1,1,CHATHAM-LT.RODANCI_DRA,36.70,-0.70,0.00
1,2,CHATHAM-LT.RODANCI_DRA,36.25,-0.69,0.00
1,3,CHATHAM-LT.RODANCI_DRA,34.40,-0.65,0.00
1,4,CHATHAM-LT.RODANCI_DRA,34.21,-0.65,0.00
1,5,CHATHAM-LT.RODANCI_DRA,33.64,-0.64,0.00
1,6,CHATHAM-LT.RODANCI_DRA,34.13,-0.65,0.00
1,7,CHATHAM-LT.RODANCI_DRA,35.63,-0.68,0.00
1,8,CHATHAM-LT.RODANCI_DRA,35.33,-0.67,0.00
1,9,CHATHAM-LT.RODANCI_DRA,35.63,-0.68,0.00
1,1,CHATHAM-LT.VINEFR_DRA,36.70,-0.70,0.00
1,2,CHATHAM-LT.VINEFR_DRA,36.25,-0.69,0.00
1,3,CHATHAM-LT.VINEFR_DRA,34.40,-0.65,0.00
1,4,CHATHAM-LT.VINEFR_DRA,34.21,-0.65,0.00
1,5,CHATHAM-LT.VINEFR_DRA,33.64,-0.64,0.00
1,6,CHATHAM-LT.VINEFR_DRA,34.13,-0.65,0.00
1,7,CHATHAM-LT.VINEFR_DRA,35.63,-0.68,0.00
1,8,CHATHAM-LT.VINEFR_DRA,35.33,-0.67,0.00
1,9,CHATHAM-LT.VINEFR_DRA,35.63,-0.68,0.00
1,1,CHATHAM-LT.VOLTUS_DRA,36.70,-0.70,0.00
1,2,CHATHAM-LT.VOLTUS_DRA,36.25,-0.69,0.00
1,3,CHATHAM-LT.VOLTUS_DRA,34.40,-0.65,0.00
1,4,CHATHAM-LT.VOLTUS_DRA,34.21,-0.65,0.00
1,5,CHATHAM-LT.VOLTUS_DRA,33.64,-0.64,0.00
1,6,CHATHAM-LT.VOLTUS_DRA,34.13,-0.65,0.00
1,7,CHATHAM-LT.VOLTUS_DRA,35.63,-0.68,0.00
1,8,CHATHAM-LT.VOLTUS_DRA,35.33,-0.67,0.00
1,9,CHATHAM-LT.VOLTUS_DRA,35.63,-0.68,0.00
1,1,CHATSFALLS-LT.AG_115,38.47,1.08,0.00
1,2,CHATSFALLS-LT.AG_115,38.00,1.06,0.00
1,3,CHATSFALLS-LT.AG_115,36.06,1.01,0.00
1,4,CHATSFALLS-LT.AG_115,35.86,1.00,0.00
1,5,CHATSFALLS-LT.AG_115,35.27,0.99,0.00
1,6,CHATSFALLS-LT.AG_115,35.79,1.00,0.00
1,7,CHATSFALLS-LT.AG_115,37.35,1.05,0.00
1,8,CHATSFALLS-LT.AG_115,37.04,1.04,0.00
1,9,CHATSFALLS-LT.AG_115,37.35,1.05,0.00
1,1,CHATSFALLS-LT.AG_230,38.47,1.08,0.00
1,2,CHATSFALLS-LT.AG_230,38.00,1.06,0.00
1,3,CHATSFALLS-LT.AG_230,36.06,1.01,0.00
1,4,CHATSFALLS-LT.AG_230,35.86,1.00,0.00
1,5,CHATSFALLS-LT.AG_230,35.27,0.99,0.00
1,6,CHATSFALLS-LT.AG_230,35.79,1.00,0.00
1,7,CHATSFALLS-LT.AG_230,37.35,1.05,0.00
1,8,CHATSFALLS-LT.AG_230,37.04,1.04,0.00
1,9,CHATSFALLS-LT.AG_230,37.35,1.05,0.00
1,1,CHATSFALLS-LT.AG_Q4C,38.47,1.08,0.00
1,2,CHATSFALLS-LT.AG_Q4C,38.00,1.06,0.00
1,3,CHATSFALLS-LT.AG_Q4C,36.06,1.01,0.00
1,4,CHATSFALLS-LT.AG_Q4C,35.86,1.00,0.00
1,5,CHATSFALLS-LT.AG_Q4C,35.27,0.99,0.00
1,6,CHATSFALLS-LT.AG_Q4C,35.79,1.00,0.00
1,7,CHATSFALLS-LT.AG_Q4C,37.35,1.05,0.00
1,8,CHATSFALLS-LT.AG_Q4C,37.04,1.04,0.00
1,9,CHATSFALLS-LT.AG_Q4C,37.35,1.05,0.00
1,1,CHENAUX-LT.AG1234,38.12,0.72,0.00
1,2,CHENAUX-LT.AG1234,37.65,0.72,0.00
1,3,CHENAUX-LT.AG1234,35.73,0.68,0.00
1,4,CHENAUX-LT.AG1234,35.53,0.68,0.00
1,5,CHENAUX-LT.AG1234,34.95,0.66,0.00
1,6,CHENAUX-LT.AG1234,35.46,0.67,0.00
1,7,CHENAUX-LT.AG1234,37.01,0.70,0.00
1,8,CHENAUX-LT.AG1234,36.70,0.70,0.00
1,9,CHENAUX-LT.AG1234,37.01,0.70,0.00
1,1,CHENAUX-LT.AG5678,38.12,0.72,0.00
1,2,CHENAUX-LT.AG5678,37.65,0.72,0.00
1,3,CHENAUX-LT.AG5678,35.73,0.68,0.00
1,4,CHENAUX-LT.AG5678,35.53,0.68,0.00
1,5,CHENAUX-LT.AG5678,34.95,0.66,0.00
1,6,CHENAUX-LT.AG5678,35.46,0.67,0.00
1,7,CHENAUX-LT.AG5678,37.01,0.70,0.00
1,8,CHENAUX-LT.AG5678,36.70,0.70,0.00
1,9,CHENAUX-LT.AG5678,37.01,0.70,0.00
1,1,CHERRYWOOD-500:LMP,37.21,-0.19,0.00
1,2,CHERRYWOOD-500:LMP,36.79,-0.15,0.00
1,3,CHERRYWOOD-500:LMP,34.91,-0.14,0.00
1,4,CHERRYWOOD-500:LMP,34.72,-0.14,0.00
1,5,CHERRYWOOD-500:LMP,34.15,-0.14,0.00
1,6,CHERRYWOOD-500:LMP,34.64,-0.14,0.00
1,7,CHERRYWOOD-500:LMP,36.16,-0.14,0.00
1,8,CHERRYWOOD-500:LMP,35.86,-0.14,0.00
1,9,CHERRYWOOD-500:LMP,36.16,-0.14,0.00
1,1,CHERRYWOOD-LT.ALECTRA_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.ALECTRA_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.ALECTRA_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.ALECTRA_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.ALECTRA_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.ALECTRA_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.ALECTRA_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.ALECTRA_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.ALECTRA_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.ASHGROVE_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.ASHGROVE_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.ASHGROVE_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.ASHGROVE_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.ASHGROVE_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.ASHGROVE_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.ASHGROVE_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.ASHGROVE_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.ASHGROVE_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.DEMAND_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.DEMAND_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.DEMAND_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.DEMAND_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.DEMAND_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.DEMAND_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.DEMAND_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.DEMAND_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.DEMAND_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.DRCTENGY_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.DRCTENGY_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.DRCTENGY_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.DRCTENGY_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.DRCTENGY_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.DRCTENGY_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.DRCTENGY_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.DRCTENGY_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.DRCTENGY_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.EDGECOM_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.EDGECOM_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.EDGECOM_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.EDGECOM_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.EDGECOM_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.EDGECOM_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.EDGECOM_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.EDGECOM_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.EDGECOM_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.ENERCORP_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.ENERCORP_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.ENERCORP_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.ENERCORP_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.ENERCORP_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.ENERCORP_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.ENERCORP_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.ENERCORP_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.ENERCORP_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.ENERNOC_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.ENERNOC_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.ENERNOC_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.ENERNOC_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.ENERNOC_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.ENERNOC_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.ENERNOC_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.ENERNOC_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.ENERNOC_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.ENPOWINC_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.ENPOWINC_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.ENPOWINC_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.ENPOWINC_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.ENPOWINC_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.ENPOWINC_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.ENPOWINC_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.ENPOWINC_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.ENPOWINC_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.GCPOWER_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.GCPOWER_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.GCPOWER_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.GCPOWER_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.GCPOWER_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.GCPOWER_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.GCPOWER_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.GCPOWER_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.GCPOWER_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.GCPROJECT_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.GCPROJECT_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.GCPROJECT_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.GCPROJECT_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.GCPROJECT_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.GCPROJECT_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.GCPROJECT_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.GCPROJECT_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.GCPROJECT_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.LFBY,37.14,-0.26,0.00
1,2,CHERRYWOOD-LT.LFBY,36.68,-0.26,0.00
1,3,CHERRYWOOD-LT.LFBY,34.81,-0.24,0.00
1,4,CHERRYWOOD-LT.LFBY,34.61,-0.24,0.00
1,5,CHERRYWOOD-LT.LFBY,34.04,-0.24,0.00
1,6,CHERRYWOOD-LT.LFBY,34.54,-0.24,0.00
1,7,CHERRYWOOD-LT.LFBY,36.06,-0.25,0.00
1,8,CHERRYWOOD-LT.LFBY,35.75,-0.25,0.00
1,9,CHERRYWOOD-LT.LFBY,36.05,-0.25,0.00
1,1,CHERRYWOOD-LT.LINDE_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.LINDE_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.LINDE_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.LINDE_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.LINDE_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.LINDE_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.LINDE_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.LINDE_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.LINDE_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.NORAMPTRENT_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.NORAMPTRENT_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.NORAMPTRENT_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.NORAMPTRENT_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.NORAMPTRENT_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.NORAMPTRENT_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.NORAMPTRENT_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.NORAMPTRENT_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.NORAMPTRENT_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.NRGCS_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.NRGCS_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.NRGCS_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.NRGCS_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.NRGCS_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.NRGCS_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.NRGCS_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.NRGCS_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.NRGCS_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.NRSTORCI_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.NRSTORCI_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.NRSTORCI_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.NRSTORCI_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.NRSTORCI_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.NRSTORCI_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.NRSTORCI_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.NRSTORCI_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.NRSTORCI_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.OHMCONECT_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.OHMCONECT_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.OHMCONECT_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.OHMCONECT_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.OHMCONECT_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.OHMCONECT_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.OHMCONECT_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.OHMCONECT_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.OHMCONECT_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.RODANBTM_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.RODANBTM_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.RODANBTM_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.RODANBTM_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.RODANBTM_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.RODANBTM_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.RODANBTM_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.RODANBTM_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.RODANBTM_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.RODANCI_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.RODANCI_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.RODANCI_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.RODANCI_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.RODANCI_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.RODANCI_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.RODANCI_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.RODANCI_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.RODANCI_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.SANOFI_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.SANOFI_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.SANOFI_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.SANOFI_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.SANOFI_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.SANOFI_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.SANOFI_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.SANOFI_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.SANOFI_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.SOBEYSCI_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.SOBEYSCI_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.SOBEYSCI_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.SOBEYSCI_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.SOBEYSCI_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.SOBEYSCI_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.SOBEYSCI_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.SOBEYSCI_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.SOBEYSCI_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.STEM_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.STEM_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.STEM_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.STEM_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.STEM_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.STEM_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.STEM_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.STEM_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.STEM_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.UOFT_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.UOFT_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.UOFT_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.UOFT_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.UOFT_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.UOFT_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.UOFT_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.UOFT_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.UOFT_DRA,36.09,-0.22,0.00
1,1,CHERRYWOOD-LT.VOLTUS_DRA,37.17,-0.22,0.00
1,2,CHERRYWOOD-LT.VOLTUS_DRA,36.72,-0.22,0.00
1,3,CHERRYWOOD-LT.VOLTUS_DRA,34.84,-0.21,0.00
1,4,CHERRYWOOD-LT.VOLTUS_DRA,34.65,-0.21,0.00
1,5,CHERRYWOOD-LT.VOLTUS_DRA,34.08,-0.20,0.00
1,6,CHERRYWOOD-LT.VOLTUS_DRA,34.58,-0.21,0.00
1,7,CHERRYWOOD-LT.VOLTUS_DRA,36.09,-0.22,0.00
1,8,CHERRYWOOD-LT.VOLTUS_DRA,35.78,-0.21,0.00
1,9,CHERRYWOOD-LT.VOLTUS_DRA,36.09,-0.22,0.00
1,1,CHESTERVL-LT.T1_LF,37.29,-0.11,0.00
1,2,CHESTERVL-LT.T1_LF,36.83,-0.11,0.00
1,3,CHESTERVL-LT.T1_LF,34.95,-0.10,0.00
1,4,CHESTERVL-LT.T1_LF,34.75,-0.10,0.00
1,5,CHESTERVL-LT.T1_LF,34.18,-0.10,0.00
1,6,CHESTERVL-LT.T1_LF,34.68,-0.10,0.00
1,7,CHESTERVL-LT.T1_LF,36.20,-0.11,0.00
1,8,CHESTERVL-LT.T1_LF,35.89,-0.11,0.00
1,9,CHESTERVL-LT.T1_LF,36.20,-0.11,0.00
1,1,CHRYSLER-LT.T1_LF,37.29,-0.11,0.00
1,2,CHRYSLER-LT.T1_LF,36.83,-0.11,0.00
1,3,CHRYSLER-LT.T1_LF,34.95,-0.10,0.00
1,4,CHRYSLER-LT.T1_LF,34.75,-0.10,0.00
1,5,CHRYSLER-LT.T1_LF,34.18,-0.10,0.00
1,6,CHRYSLER-LT.T1_LF,34.68,-0.10,0.00
1,7,CHRYSLER-LT.T1_LF,36.20,-0.11,0.00
1,8,CHRYSLER-LT.T1_LF,35.89,-0.11,0.00
1,9,CHRYSLER-LT.T1_LF,36.20,-0.11,0.00
1,1,CHURCHLLMED-LT.T1_LFB,37.25,-0.15,0.00
1,2,CHURCHLLMED-LT.T1_LFB,36.79,-0.15,0.00
1,3,CHURCHLLMED-LT.T1_LFB,34.91,-0.14,0.00
1,4,CHURCHLLMED-LT.T1_LFB,34.72,-0.14,0.00
1,5,CHURCHLLMED-LT.T1_LFB,34.15,-0.14,0.00
1,6,CHURCHLLMED-LT.T1_LFB,34.64,-0.14,0.00
1,7,CHURCHLLMED-LT.T1_LFB,36.16,-0.14,0.00
1,8,CHURCHLLMED-LT.T1_LFB,35.86,-0.14,0.00
1,9,CHURCHLLMED-LT.T1_LFB,36.16,-0.14,0.00
1,1,CLAIREVILLE-500:LMP,37.17,-0.22,0.00
1,2,CLAIREVILLE-500:LMP,36.72,-0.22,0.00
1,3,CLAIREVILLE-500:LMP,34.84,-0.21,0.00
1,4,CLAIREVILLE-500:LMP,34.68,-0.17,0.00
1,5,CLAIREVILLE-500:LMP,34.11,-0.17,0.00
1,6,CLAIREVILLE-500:LMP,34.61,-0.17,0.00
1,7,CLAIREVILLE-500:LMP,36.13,-0.18,0.00
1,8,CLAIREVILLE-500:LMP,35.82,-0.18,0.00
1,9,CLAIREVILLE-500:LMP,36.13,-0.18,0.00
1,1,CLARABELLE-LT_H1,37.55,0.15,0.00
1,2,CLARABELLE-LT_H1,37.08,0.15,0.00
1,3,CLARABELLE-LT_H1,35.19,0.14,0.00
1,4,CLARABELLE-LT_H1,35.00,0.14,0.00
1,5,CLARABELLE-LT_H1,34.42,0.14,0.00
1,6,CLARABELLE-LT_H1,34.92,0.14,0.00
1,7,CLARABELLE-LT_H1,36.45,0.15,0.00
