CREATED AT 2026/06/29 12:33:34 FOR 2026/06/30
Delivery Hour,Pricing Location,LMP,Energy Loss Price,Energy Congestion Price
14,SMOKYFALLS-LT.AG12,72.61,-16.85,0.00
15,SMOKYFALLS-LT.AG12,76.12,-19.13,-12.87
16,SMOKYFALLS-LT.AG12,43.19,-24.43,-67.38
17,SMOKYFALLS-LT.AG12,18.89,-28.27,-108.46
18,SMOKYFALLS-LT.AG12,39.53,-35.72,-121.39
19,SMOKYFALLS-LT.AG12,65.02,-43.06,-130.72
20,SMOKYFALLS-LT.AG12,198.01,-40.79,0.00
21,SMOKYFALLS-LT.AG12,125.00,-25.25,0.00
22,SMOKYFALLS-LT.AG12,111.69,-23.23,0.00
23,SMOKYFALLS-LT.AG12,53.21,-6.12,0.00
24,SMOKYFALLS-LT.AG12,57.54,-2.07,0.00
1,SMOKYFALLS-LT.G3,43.69,-1.31,0.00
2,SMOKYFALLS-LT.G3,36.29,-1.16,0.00
3,SMOKYFALLS-LT.G3,36.32,-1.16,0.00
4,SMOKYFALLS-LT.G3,36.62,-0.95,0.00
5,SMOKYFALLS-LT.G3,41.10,-1.11,0.00
6,SMOKYFALLS-LT.G3,38.23,-1.26,0.00
7,SMOKYFALLS-LT.G3,50.14,-2.46,0.00
8,SMOKYFALLS-LT.G3,53.03,-3.55,0.00
9,SMOKYFALLS-LT.G3,52.17,-4.07,0.00
10,SMOKYFALLS-LT.G3,60.20,-5.18,0.00
11,SMOKYFALLS-LT.G3,59.02,-9.98,0.00
12,SMOKYFALLS-LT.G3,66.92,-12.05,0.00
13,SMOKYFALLS-LT.G3,72.87,-14.28,0.00
14,SMOKYFALLS-LT.G3,73.81,-15.65,0.00
15,SMOKYFALLS-LT.G3,77.07,-18.10,-12.96
16,SMOKYFALLS-LT.G3,44.65,-22.50,-67.85
17,SMOKYFALLS-LT.G3,20.36,-26.04,-109.22
18,SMOKYFALLS-LT.G3,41.36,-33.05,-122.24
19,SMOKYFALLS-LT.G3,67.37,-39.80,-131.63
20,SMOKYFALLS-LT.G3,200.33,-38.46,0.00
21,SMOKYFALLS-LT.G3,126.37,-23.88,0.00
22,SMOKYFALLS-LT.G3,113.48,-21.45,0.00
23,SMOKYFALLS-LT.G3,53.55,-5.78,0.00
24,SMOKYFALLS-LT.G3,57.49,-2.13,0.00
1,SMOOTHRKFCGS-LT.AG12,42.90,-2.10,0.00
2,SMOOTHRKFCGS-LT.AG12,35.60,-1.85,0.00
3,SMOOTHRKFCGS-LT.AG12,35.66,-1.82,0.00
4,SMOOTHRKFCGS-LT.AG12,35.95,-1.62,0.00
5,SMOOTHRKFCGS-LT.AG12,40.20,-2.01,0.00
6,SMOOTHRKFCGS-LT.AG12,37.36,-2.13,0.00
7,SMOOTHRKFCGS-LT.AG12,47.01,-5.59,0.00
8,SMOOTHRKFCGS-LT.AG12,49.72,-6.86,0.00
9,SMOOTHRKFCGS-LT.AG12,48.86,-7.38,0.00
10,SMOOTHRKFCGS-LT.AG12,55.97,-9.40,0.00
11,SMOOTHRKFCGS-LT.AG12,55.55,-13.44,0.00
12,SMOOTHRKFCGS-LT.AG12,62.57,-16.39,0.00
13,SMOOTHRKFCGS-LT.AG12,67.56,-19.59,0.00
14,SMOOTHRKFCGS-LT.AG12,68.03,-21.43,0.00
15,SMOOTHRKFCGS-LT.AG12,69.02,-27.07,-12.04
16,SMOOTHRKFCGS-LT.AG12,37.28,-34.70,-63.02
17,SMOOTHRKFCGS-LT.AG12,14.17,-40.00,-101.45
18,SMOOTHRKFCGS-LT.AG12,32.99,-50.11,-113.54
19,SMOOTHRKFCGS-LT.AG12,56.88,-59.65,-122.26
20,SMOOTHRKFCGS-LT.AG12,182.29,-56.51,0.00
21,SMOOTHRKFCGS-LT.AG12,115.31,-34.94,0.00
22,SMOOTHRKFCGS-LT.AG12,106.16,-28.77,0.00
23,SMOOTHRKFCGS-LT.AG12,51.15,-8.18,0.00
24,SMOOTHRKFCGS-LT.AG12,55.56,-4.06,0.00
1,SMOOTHROCK-LT.TT_LF,43.15,-1.86,0.00
2,SMOOTHROCK-LT.TT_LF,35.77,-1.68,0.00
3,SMOOTHROCK-LT.TT_LF,35.83,-1.65,0.00
4,SMOOTHROCK-LT.TT_LF,36.12,-1.44,0.00
5,SMOOTHROCK-LT.TT_LF,40.39,-1.82,0.00
6,SMOOTHROCK-LT.TT_LF,37.54,-1.95,0.00
7,SMOOTHROCK-LT.TT_LF,47.13,-5.47,0.00
8,SMOOTHROCK-LT.TT_LF,49.85,-6.73,0.00
9,SMOOTHROCK-LT.TT_LF,49.03,-7.21,0.00
10,SMOOTHROCK-LT.TT_LF,56.16,-9.21,0.00
11,SMOOTHROCK-LT.TT_LF,55.92,-13.08,0.00
12,SMOOTHROCK-LT.TT_LF,62.92,-16.04,0.00
13,SMOOTHROCK-LT.TT_LF,68.09,-19.06,0.00
14,SMOOTHROCK-LT.TT_LF,68.55,-20.91,0.00
15,SMOOTHROCK-LT.TT_LF,69.47,-26.65,-12.02
16,SMOOTHROCK-LT.TT_LF,38.06,-34.03,-62.91
17,SMOOTHROCK-LT.TT_LF,15.13,-39.22,-101.27
18,SMOOTHROCK-LT.TT_LF,34.07,-49.24,-113.34
19,SMOOTHROCK-LT.TT_LF,58.18,-58.57,-122.05
20,SMOOTHROCK-LT.TT_LF,183.41,-55.39,0.00
21,SMOOTHROCK-LT.TT_LF,115.93,-34.32,0.00
22,SMOOTHROCK-LT.TT_LF,107.08,-27.84,0.00
23,SMOOTHROCK-LT.TT_LF,51.46,-7.87,0.00
24,SMOOTHROCK-LT.TT_LF,55.82,-3.80,0.00
1,SOUTHGATESF-LT.AG_T1,43.73,-1.27,0.00
2,SOUTHGATESF-LT.AG_T1,36.47,-0.98,0.00
3,SOUTHGATESF-LT.AG_T1,36.53,-0.95,0.00
4,SOUTHGATESF-LT.AG_T1,36.69,-0.88,0.00
5,SOUTHGATESF-LT.AG_T1,41.22,-0.99,0.00
6,SOUTHGATESF-LT.AG_T1,38.72,-0.77,0.00
7,SOUTHGATESF-LT.AG_T1,51.32,-1.28,0.00
8,SOUTHGATESF-LT.AG_T1,55.15,-1.43,0.00
9,SOUTHGATESF-LT.AG_T1,54.60,-1.64,0.00
10,SOUTHGATESF-LT.AG_T1,63.29,-2.09,0.00
11,SOUTHGATESF-LT.AG_T1,66.73,-2.27,0.00
12,SOUTHGATESF-LT.AG_T1,76.22,-2.74,0.00
13,SOUTHGATESF-LT.AG_T1,84.20,-2.95,0.00
14,SOUTHGATESF-LT.AG_T1,86.35,-3.11,0.00
15,SOUTHGATESF-LT.AG_T1,104.37,-3.76,0.00
16,SOUTHGATESF-LT.AG_T1,130.56,-4.44,0.00
17,SOUTHGATESF-LT.AG_T1,150.94,-4.68,0.00
18,SOUTHGATESF-LT.AG_T1,191.29,-5.36,0.00
19,SOUTHGATESF-LT.AG_T1,232.75,-6.05,0.00
20,SOUTHGATESF-LT.AG_T1,233.43,-5.37,0.00
21,SOUTHGATESF-LT.AG_T1,146.59,-3.66,0.00
22,SOUTHGATESF-LT.AG_T1,131.76,-3.16,0.00
23,SOUTHGATESF-LT.AG_T1,57.77,-1.56,0.00
24,SOUTHGATESF-LT.AG_T1,58.11,-1.51,0.00
1,SOUTHMARCH-LT.LFQY,47.22,2.22,0.00
2,SOUTHMARCH-LT.LFQY,39.26,1.81,0.00
3,SOUTHMARCH-LT.LFQY,39.24,1.77,0.00
4,SOUTHMARCH-LT.LFQY,39.30,1.73,0.00
5,SOUTHMARCH-LT.LFQY,44.16,1.94,0.00
6,SOUTHMARCH-LT.LFQY,41.14,1.65,0.00
7,SOUTHMARCH-LT.LFQY,55.25,2.65,0.00
8,SOUTHMARCH-LT.LFQY,59.38,2.79,0.00
9,SOUTHMARCH-LT.LFQY,58.88,2.65,0.00
10,SOUTHMARCH-LT.LFQY,68.17,2.79,0.00
11,SOUTHMARCH-LT.LFQY,72.25,3.25,0.00
12,SOUTHMARCH-LT.LFQY,82.69,3.72,0.00
13,SOUTHMARCH-LT.LFQY,89.20,2.05,0.00
14,SOUTHMARCH-LT.LFQY,91.10,1.64,0.00
15,SOUTHMARCH-LT.LFQY,109.78,1.65,0.00
16,SOUTHMARCH-LT.LFQY,136.78,1.78,0.00
17,SOUTHMARCH-LT.LFQY,156.72,1.10,0.00
18,SOUTHMARCH-LT.LFQY,197.44,0.79,0.00
19,SOUTHMARCH-LT.LFQY,239.28,0.48,0.00
20,SOUTHMARCH-LT.LFQY,239.52,0.72,0.00
21,SOUTHMARCH-LT.LFQY,151.31,1.06,0.00
22,SOUTHMARCH-LT.LFQY,135.88,0.95,0.00
23,SOUTHMARCH-LT.LFQY,60.92,1.58,0.00
24,SOUTHMARCH-LT.LFQY,61.84,2.23,0.00
1,SOUTHMIDDLRD1-LT.LFJ,44.20,-0.80,0.00
2,SOUTHMIDDLRD1-LT.LFJ,37.26,-0.19,0.00
3,SOUTHMIDDLRD1-LT.LFJ,37.52,0.04,0.00
4,SOUTHMIDDLRD1-LT.LFJ,37.91,0.34,0.00
5,SOUTHMIDDLRD1-LT.LFJ,42.51,0.30,0.00
6,SOUTHMIDDLRD1-LT.LFJ,40.26,0.76,0.00
7,SOUTHMIDDLRD1-LT.LFJ,51.92,-0.68,0.00
8,SOUTHMIDDLRD1-LT.LFJ,54.78,-1.81,0.00
9,SOUTHMIDDLRD1-LT.LFJ,53.56,-2.68,0.00
10,SOUTHMIDDLRD1-LT.LFJ,61.85,-3.53,0.00
11,SOUTHMIDDLRD1-LT.LFJ,64.91,-4.09,0.00
12,SOUTHMIDDLRD1-LT.LFJ,74.43,-4.54,0.00
13,SOUTHMIDDLRD1-LT.LFJ,82.84,-4.31,0.00
14,SOUTHMIDDLRD1-LT.LFJ,84.96,-4.50,0.00
15,SOUTHMIDDLRD1-LT.LFJ,102.40,-5.73,0.00
16,SOUTHMIDDLRD1-LT.LFJ,129.43,-5.57,0.00
17,SOUTHMIDDLRD1-LT.LFJ,148.49,-7.13,0.00
18,SOUTHMIDDLRD1-LT.LFJ,188.54,-8.11,0.00
19,SOUTHMIDDLRD1-LT.LFJ,229.39,-9.41,0.00
20,SOUTHMIDDLRD1-LT.LFJ,231.62,-7.18,0.00
21,SOUTHMIDDLRD1-LT.LFJ,144.33,-5.92,0.00
22,SOUTHMIDDLRD1-LT.LFJ,130.49,-4.44,0.00
23,SOUTHMIDDLRD1-LT.LFJ,57.00,-2.34,0.00
24,SOUTHMIDDLRD1-LT.LFJ,59.08,-0.53,0.00
1,SOWERBY-LT.T1_LF,43.86,-1.14,0.00
2,SOWERBY-LT.T1_LF,36.47,-0.98,0.00
3,SOWERBY-LT.T1_LF,36.56,-0.91,0.00
4,SOWERBY-LT.T1_LF,36.83,-0.74,0.00
5,SOWERBY-LT.T1_LF,41.38,-0.83,0.00
6,SOWERBY-LT.T1_LF,38.23,-1.26,0.00
7,SOWERBY-LT.T1_LF,48.52,-4.08,0.00
8,SOWERBY-LT.T1_LF,51.30,-5.28,0.00
9,SOWERBY-LT.T1_LF,50.71,-5.53,0.00
10,SOWERBY-LT.T1_LF,58.74,-6.64,0.00
11,SOWERBY-LT.T1_LF,60.58,-8.42,0.00
12,SOWERBY-LT.T1_LF,72.38,-6.59,0.00
13,SOWERBY-LT.T1_LF,79.88,-7.27,0.00
14,SOWERBY-LT.T1_LF,81.11,-8.35,0.00
15,SOWERBY-LT.T1_LF,98.12,-10.01,0.00
16,SOWERBY-LT.T1_LF,121.62,-13.38,0.00
17,SOWERBY-LT.T1_LF,140.32,-15.30,0.00
18,SOWERBY-LT.T1_LF,169.52,-27.12,0.00
19,SOWERBY-LT.T1_LF,206.93,-31.87,0.00
20,SOWERBY-LT.T1_LF,208.01,-30.79,0.00
21,SOWERBY-LT.T1_LF,131.91,-18.34,0.00
22,SOWERBY-LT.T1_LF,118.77,-16.15,0.00
23,SOWERBY-LT.T1_LF,56.94,-2.39,0.00
24,SOWERBY-LT.T1_LF,58.16,-1.45,0.00
1,SPANISH-LT.T1_LF,44.96,-0.04,0.00
2,SPANISH-LT.T1_LF,37.34,-0.11,0.00
3,SPANISH-LT.T1_LF,37.44,-0.04,0.00
4,SPANISH-LT.T1_LF,37.72,0.15,0.00
5,SPANISH-LT.T1_LF,42.42,0.21,0.00
6,SPANISH-LT.T1_LF,39.22,-0.27,0.00
7,SPANISH-LT.T1_LF,51.72,-0.88,0.00
8,SPANISH-LT.T1_LF,54.78,-1.81,0.00
9,SPANISH-LT.T1_LF,54.28,-1.95,0.00
10,SPANISH-LT.T1_LF,62.86,-2.51,0.00
11,SPANISH-LT.T1_LF,64.85,-4.15,0.00
12,SPANISH-LT.T1_LF,74.50,-4.47,0.00
13,SPANISH-LT.T1_LF,82.22,-4.93,0.00
14,SPANISH-LT.T1_LF,83.45,-6.01,0.00
15,SPANISH-LT.T1_LF,101.06,-7.07,0.00
16,SPANISH-LT.T1_LF,125.46,-9.54,0.00
17,SPANISH-LT.T1_LF,144.63,-10.99,0.00
18,SPANISH-LT.T1_LF,181.41,-15.24,0.00
19,SPANISH-LT.T1_LF,221.32,-17.48,0.00
20,SPANISH-LT.T1_LF,222.35,-16.45,0.00
21,SPANISH-LT.T1_LF,140.82,-9.43,0.00
22,SPANISH-LT.T1_LF,126.57,-8.35,0.00
23,SPANISH-LT.T1_LF,58.34,-0.99,0.00
24,SPANISH-LT.T1_LF,59.62,0.00,0.00
1,SPEEDIERBESS-LT.BATT_LF,44.42,-0.58,0.00
2,SPEEDIERBESS-LT.BATT_LF,36.97,-0.48,0.00
3,SPEEDIERBESS-LT.BATT_LF,36.96,-0.52,0.00
4,SPEEDIERBESS-LT.BATT_LF,37.12,-0.45,0.00
5,SPEEDIERBESS-LT.BATT_LF,41.79,-0.42,0.00
6,SPEEDIERBESS-LT.BATT_LF,39.03,-0.47,0.00
7,SPEEDIERBESS-LT.BATT_LF,51.98,-0.62,0.00
8,SPEEDIERBESS-LT.BATT_LF,55.97,-0.62,0.00
9,SPEEDIERBESS-LT.BATT_LF,55.40,-0.83,0.00
10,SPEEDIERBESS-LT.BATT_LF,64.16,-1.22,0.00
11,SPEEDIERBESS-LT.BATT_LF,67.58,-1.42,0.00
12,SPEEDIERBESS-LT.BATT_LF,77.04,-1.93,0.00
13,SPEEDIERBESS-LT.BATT_LF,84.94,-2.21,0.00
14,SPEEDIERBESS-LT.BATT_LF,87.19,-2.27,0.00
15,SPEEDIERBESS-LT.BATT_LF,105.70,-2.43,0.00
16,SPEEDIERBESS-LT.BATT_LF,132.61,-2.39,0.00
17,SPEEDIERBESS-LT.BATT_LF,153.47,-2.15,0.00
18,SPEEDIERBESS-LT.BATT_LF,194.89,-1.75,0.00
19,SPEEDIERBESS-LT.BATT_LF,237.61,-1.19,0.00
20,SPEEDIERBESS-LT.BATT_LF,237.37,-1.42,0.00
21,SPEEDIERBESS-LT.BATT_LF,149.35,-0.90,0.00
22,SPEEDIERBESS-LT.BATT_LF,134.12,-0.80,0.00
23,SPEEDIERBESS-LT.BATT_LF,59.27,-0.06,0.00
24,SPEEDIERBESS-LT.BATT_LF,59.68,0.06,0.00
1,SPEEDIERBESS-LT.BATT_TG,44.42,-0.58,0.00
2,SPEEDIERBESS-LT.BATT_TG,36.97,-0.48,0.00
3,SPEEDIERBESS-LT.BATT_TG,36.96,-0.52,0.00
4,SPEEDIERBESS-LT.BATT_TG,37.12,-0.45,0.00
5,SPEEDIERBESS-LT.BATT_TG,41.79,-0.42,0.00
6,SPEEDIERBESS-LT.BATT_TG,39.03,-0.47,0.00
7,SPEEDIERBESS-LT.BATT_TG,51.98,-0.62,0.00
8,SPEEDIERBESS-LT.BATT_TG,55.97,-0.62,0.00
9,SPEEDIERBESS-LT.BATT_TG,55.40,-0.83,0.00
10,SPEEDIERBESS-LT.BATT_TG,64.16,-1.22,0.00
11,SPEEDIERBESS-LT.BATT_TG,67.58,-1.42,0.00
12,SPEEDIERBESS-LT.BATT_TG,77.04,-1.93,0.00
13,SPEEDIERBESS-LT.BATT_TG,84.94,-2.21,0.00
14,SPEEDIERBESS-LT.BATT_TG,87.19,-2.27,0.00
15,SPEEDIERBESS-LT.BATT_TG,105.70,-2.43,0.00
16,SPEEDIERBESS-LT.BATT_TG,132.61,-2.39,0.00
17,SPEEDIERBESS-LT.BATT_TG,153.47,-2.15,0.00
18,SPEEDIERBESS-LT.BATT_TG,194.89,-1.75,0.00
19,SPEEDIERBESS-LT.BATT_TG,237.61,-1.19,0.00
20,SPEEDIERBESS-LT.BATT_TG,237.37,-1.42,0.00
21,SPEEDIERBESS-LT.BATT_TG,149.35,-0.90,0.00
22,SPEEDIERBESS-LT.BATT_TG,134.12,-0.80,0.00
23,SPEEDIERBESS-LT.BATT_TG,59.27,-0.06,0.00
24,SPEEDIERBESS-LT.BATT_TG,59.68,0.06,0.00
1,SPENCECGS-LT.AG_T1,43.82,-1.18,0.00
2,SPENCECGS-LT.AG_T1,36.82,-0.63,0.00
3,SPENCECGS-LT.AG_T1,37.00,-0.48,0.00
4,SPENCECGS-LT.AG_T1,37.31,-0.26,0.00
5,SPENCECGS-LT.AG_T1,41.84,-0.38,0.00
6,SPENCECGS-LT.AG_T1,39.53,0.04,0.00
7,SPENCECGS-LT.AG_T1,51.42,-1.18,0.00
8,SPENCECGS-LT.AG_T1,54.51,-2.07,0.00
9,SPENCECGS-LT.AG_T1,53.56,-2.68,0.00
10,SPENCECGS-LT.AG_T1,61.97,-3.41,0.00
11,SPENCECGS-LT.AG_T1,65.16,-3.84,0.00
12,SPENCECGS-LT.AG_T1,74.64,-4.33,0.00
13,SPENCECGS-LT.AG_T1,82.92,-4.23,0.00
14,SPENCECGS-LT.AG_T1,85.04,-4.42,0.00
15,SPENCECGS-LT.AG_T1,102.59,-5.54,0.00
16,SPENCECGS-LT.AG_T1,129.19,-5.81,0.00
17,SPENCECGS-LT.AG_T1,148.63,-6.99,0.00
18,SPENCECGS-LT.AG_T1,188.72,-7.93,0.00
19,SPENCECGS-LT.AG_T1,229.61,-9.18,0.00
20,SPENCECGS-LT.AG_T1,231.17,-7.63,0.00
21,SPENCECGS-LT.AG_T1,144.33,-5.92,0.00
22,SPENCECGS-LT.AG_T1,130.11,-4.81,0.00
23,SPENCECGS-LT.AG_T1,56.89,-2.45,0.00
24,SPENCECGS-LT.AG_T1,58.28,-1.34,0.00
1,SPRUCEFALLS-LT.T1_LF,44.08,-0.93,0.00
2,SPRUCEFALLS-LT.T1_LF,36.50,-0.95,0.00
3,SPRUCEFALLS-LT.T1_LF,36.60,-0.88,0.00
4,SPRUCEFALLS-LT.T1_LF,36.94,-0.63,0.00
5,SPRUCEFALLS-LT.T1_LF,41.34,-0.87,0.00
6,SPRUCEFALLS-LT.T1_LF,38.42,-1.08,0.00
7,SPRUCEFALLS-LT.T1_LF,50.24,-2.36,0.00
8,SPRUCEFALLS-LT.T1_LF,53.03,-3.55,0.00
9,SPRUCEFALLS-LT.T1_LF,52.12,-4.12,0.00
10,SPRUCEFALLS-LT.T1_LF,60.03,-5.34,0.00
11,SPRUCEFALLS-LT.T1_LF,58.37,-10.62,0.00
12,SPRUCEFALLS-LT.T1_LF,66.19,-12.77,0.00
13,SPRUCEFALLS-LT.T1_LF,70.06,-17.09,0.00
14,SPRUCEFALLS-LT.T1_LF,70.78,-18.68,0.00
15,SPRUCEFALLS-LT.T1_LF,75.07,-20.36,-12.70
16,SPRUCEFALLS-LT.T1_LF,40.76,-27.77,-66.47
17,SPRUCEFALLS-LT.T1_LF,16.60,-32.01,-107.00
18,SPRUCEFALLS-LT.T1_LF,36.81,-40.08,-119.76
19,SPRUCEFALLS-LT.T1_LF,61.78,-48.06,-128.96
20,SPRUCEFALLS-LT.T1_LF,195.42,-43.38,0.00
21,SPRUCEFALLS-LT.T1_LF,123.36,-26.89,0.00
22,SPRUCEFALLS-LT.T1_LF,108.99,-25.94,0.00
23,SPRUCEFALLS-LT.T1_LF,53.12,-6.21,0.00
24,SPRUCEFALLS-LT.T1_LF,57.94,-1.68,0.00
1,SPRUCEFLSPP-LT.AT789_LF,43.99,-1.01,0.00
2,SPRUCEFLSPP-LT.AT789_LF,36.47,-0.98,0.00
3,SPRUCEFLSPP-LT.AT789_LF,36.53,-0.95,0.00
4,SPRUCEFLSPP-LT.AT789_LF,36.87,-0.70,0.00
5,SPRUCEFLSPP-LT.AT789_LF,41.30,-0.91,0.00
6,SPRUCEFLSPP-LT.AT789_LF,38.38,-1.11,0.00
7,SPRUCEFLSPP-LT.AT789_LF,50.19,-2.41,0.00
8,SPRUCEFLSPP-LT.AT789_LF,52.98,-3.60,0.00
9,SPRUCEFLSPP-LT.AT789_LF,52.07,-4.17,0.00
10,SPRUCEFLSPP-LT.AT789_LF,59.98,-5.40,0.00
11,SPRUCEFLSPP-LT.AT789_LF,58.33,-10.67,0.00
12,SPRUCEFLSPP-LT.AT789_LF,66.08,-12.89,0.00
13,SPRUCEFLSPP-LT.AT789_LF,70.00,-17.15,0.00
14,SPRUCEFLSPP-LT.AT789_LF,70.72,-18.74,0.00
15,SPRUCEFLSPP-LT.AT789_LF,75.00,-20.43,-12.70
16,SPRUCEFLSPP-LT.AT789_LF,40.67,-27.86,-66.47
17,SPRUCEFLSPP-LT.AT789_LF,16.51,-32.11,-107.00
18,SPRUCEFLSPP-LT.AT789_LF,36.68,-40.21,-119.76
19,SPRUCEFLSPP-LT.AT789_LF,61.47,-48.37,-128.96
20,SPRUCEFLSPP-LT.AT789_LF,195.10,-43.70,0.00
21,SPRUCEFLSPP-LT.AT789_LF,123.26,-26.99,0.00
22,SPRUCEFLSPP-LT.AT789_LF,108.90,-26.03,0.00
23,SPRUCEFLSPP-LT.AT789_LF,53.02,-6.31,0.00
24,SPRUCEFLSPP-LT.AT789_LF,57.82,-1.79,0.00
1,STANDREW-LT.TT_LF,43.69,-1.31,0.00
2,STANDREW-LT.TT_LF,36.79,-0.66,0.00
3,STANDREW-LT.TT_LF,36.85,-0.63,0.00
4,STANDREW-LT.TT_LF,37.20,-0.37,0.00
5,STANDREW-LT.TT_LF,41.63,-0.58,0.00
6,STANDREW-LT.TT_LF,39.41,-0.08,0.00
7,STANDREW-LT.TT_LF,50.72,-1.88,0.00
8,STANDREW-LT.TT_LF,53.38,-3.20,0.00
9,STANDREW-LT.TT_LF,52.31,-3.92,0.00
10,STANDREW-LT.TT_LF,60.64,-4.73,0.00
11,STANDREW-LT.TT_LF,64.01,-4.99,0.00
12,STANDREW-LT.TT_LF,73.94,-5.03,0.00
13,STANDREW-LT.TT_LF,82.53,-4.62,0.00
14,STANDREW-LT.TT_LF,84.72,-4.74,0.00
15,STANDREW-LT.TT_LF,102.11,-6.02,0.00
16,STANDREW-LT.TT_LF,128.94,-6.06,0.00
17,STANDREW-LT.TT_LF,148.49,-7.13,0.00
18,STANDREW-LT.TT_LF,188.54,-8.11,0.00
19,STANDREW-LT.TT_LF,229.39,-9.41,0.00
20,STANDREW-LT.TT_LF,230.95,-7.85,0.00
21,STANDREW-LT.TT_LF,144.47,-5.78,0.00
22,STANDREW-LT.TT_LF,130.24,-4.69,0.00
23,STANDREW-LT.TT_LF,56.56,-2.77,0.00
24,STANDREW-LT.TT_LF,58.28,-1.34,0.00
1,STANLEY-LT.T1_LF,43.61,-1.40,0.00
2,STANLEY-LT.T1_LF,37.12,-0.33,0.00
3,STANLEY-LT.T1_LF,37.48,0.00,0.00
4,STANLEY-LT.T1_LF,37.05,-0.52,0.00
5,STANLEY-LT.T1_LF,41.34,-0.87,0.00
6,STANLEY-LT.T1_LF,38.99,-0.51,0.00
7,STANLEY-LT.T1_LF,51.47,-1.13,0.00
8,STANLEY-LT.T1_LF,54.88,-1.70,0.00
9,STANLEY-LT.T1_LF,54.18,-2.06,0.00
10,STANLEY-LT.T1_LF,62.80,-2.57,0.00
11,STANLEY-LT.T1_LF,66.22,-2.78,0.00
12,STANLEY-LT.T1_LF,75.06,-3.90,0.00
13,STANLEY-LT.T1_LF,82.76,-4.39,0.00
14,STANLEY-LT.T1_LF,84.96,-4.50,0.00
15,STANLEY-LT.T1_LF,102.69,-5.44,0.00
16,STANLEY-LT.T1_LF,128.33,-6.67,0.00
17,STANLEY-LT.T1_LF,149.20,-6.42,0.00
18,STANLEY-LT.T1_LF,188.36,-8.29,0.00
19,STANLEY-LT.T1_LF,227.86,-10.94,0.00
20,STANLEY-LT.T1_LF,228.52,-10.28,0.00
21,STANLEY-LT.T1_LF,144.19,-6.06,0.00
22,STANLEY-LT.T1_LF,128.50,-6.43,0.00
23,STANLEY-LT.T1_LF,57.16,-2.17,0.00
24,STANLEY-LT.T1_LF,57.05,-2.57,0.00
1,STATION17-LT.TB1_LF,43.99,-1.01,0.00
2,STATION17-LT.TB1_LF,37.30,-0.15,0.00
3,STATION17-LT.TB1_LF,37.59,0.11,0.00
4,STATION17-LT.TB1_LF,37.31,-0.26,0.00
5,STATION17-LT.TB1_LF,41.71,-0.50,0.00
6,STATION17-LT.TB1_LF,39.30,-0.20,0.00
7,STATION17-LT.TB1_LF,51.82,-0.78,0.00
8,STATION17-LT.TB1_LF,55.31,-1.27,0.00
9,STATION17-LT.TB1_LF,54.65,-1.58,0.00
10,STATION17-LT.TB1_LF,63.29,-2.09,0.00
11,STATION17-LT.TB1_LF,66.67,-2.33,0.00
12,STATION17-LT.TB1_LF,75.64,-3.33,0.00
13,STATION17-LT.TB1_LF,83.48,-3.67,0.00
14,STATION17-LT.TB1_LF,85.69,-3.77,0.00
15,STATION17-LT.TB1_LF,103.47,-4.66,0.00
16,STATION17-LT.TB1_LF,129.31,-5.69,0.00
17,STATION17-LT.TB1_LF,150.50,-5.12,0.00
18,STATION17-LT.TB1_LF,189.81,-6.83,0.00
19,STATION17-LT.TB1_LF,229.84,-8.96,0.00
20,STATION17-LT.TB1_LF,230.50,-8.30,0.00
21,STATION17-LT.TB1_LF,145.31,-4.94,0.00
22,STATION17-LT.TB1_LF,129.61,-5.31,0.00
23,STATION17-LT.TB1_LF,57.66,-1.67,0.00
24,STATION17-LT.TB1_LF,57.54,-2.07,0.00
1,STAYNER-LT.T4_LFY,45.18,0.18,0.00
2,STAYNER-LT.T4_LFY,37.60,0.15,0.00
3,STAYNER-LT.T4_LFY,37.59,0.11,0.00
4,STAYNER-LT.T4_LFY,37.72,0.15,0.00
5,STAYNER-LT.T4_LFY,42.42,0.21,0.00
6,STAYNER-LT.T4_LFY,39.65,0.16,0.00
7,STAYNER-LT.T4_LFY,52.76,0.16,0.00
8,STAYNER-LT.T4_LFY,56.64,0.06,0.00
9,STAYNER-LT.T4_LFY,56.18,-0.06,0.00
10,STAYNER-LT.T4_LFY,65.18,-0.20,0.00
11,STAYNER-LT.T4_LFY,68.52,-0.48,0.00
12,STAYNER-LT.T4_LFY,78.34,-0.63,0.00
13,STAYNER-LT.T4_LFY,86.46,-0.69,0.00
14,STAYNER-LT.T4_LFY,88.49,-0.97,0.00
15,STAYNER-LT.T4_LFY,107.06,-1.07,0.00
16,STAYNER-LT.T4_LFY,133.93,-1.07,0.00
17,STAYNER-LT.T4_LFY,154.38,-1.24,0.00
18,STAYNER-LT.T4_LFY,195.47,-1.17,0.00
19,STAYNER-LT.T4_LFY,237.61,-1.19,0.00
20,STAYNER-LT.T4_LFY,237.85,-0.95,0.00
21,STAYNER-LT.T4_LFY,149.65,-0.60,0.00
22,STAYNER-LT.T4_LFY,134.39,-0.54,0.00
23,STAYNER-LT.T4_LFY,59.45,0.12,0.00
24,STAYNER-LT.T4_LFY,59.92,0.30,0.00
1,STCLAIRCGS-LT.AG_T3,43.44,-1.56,0.00
2,STCLAIRCGS-LT.AG_T3,36.57,-0.88,0.00
3,STCLAIRCGS-LT.AG_T3,36.67,-0.81,0.00
